№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
1673;2,00472E+11;Товар_351;ИП «Евдокимов-Дроздов»;01.10.2021;2080095.526989814;17.10.2021;nn-147/15;2.170817652;747.3;10.0;119.61;853.35
3580;2,00586E+11;Товар_1110;НПО «Пестов, Федоров и Якушева»;01.05.2021;2122736.5872894726;06.06.2021;nn-148/15;12.334941604;487.82;10.0;85.71;541.44
3959;2,00391E+11;Товар_2060;Бирюкова Лимитед;19.09.2021;2026166.47285221;30.08.2021;nn-149/15;0.598649407;283.85;10.0;17.82;309.11
1723;2,01338E+11;Товар_2846;РАО «Жданов Савельев»;22.06.2021;9721440.382393336;20.07.2021;nn-150/15;1.125104515;152.56;10.0;61.51;177.84
4991;2,00675E+11;Товар_5255;НПО «Силина-Самсонов»;17.08.2021;2328544.1166759105;27.09.2021;nn-151/15;23.163841443;489.38;10.0;окт.44;510.08
2067;2,00919E+11;Товар_2022;Селезнев Лимитед;13.10.2021;3630693.882480683;06.10.2021;nn-152/15;0.040466449;167.99;20.0;17.33;191.11
1006;2,00507E+11;Товар_2110;АО «Мишин, Жуков и Фомина»;30.10.2021;2027690.3828931828;11.10.2021;nn-153/15;0.538595625;310.0;10.0;33.06;357.59
663;2,00811E+11;Товар_253;АО «Миронова, Константинова и Богданова»;26.06.2021;2390654.4910302493;27.07.2021;nn-154/15;0.206542019;185.43;10.0;18.85;208.47
3995;2,00805E+11;Товар_2889;Яндекс;24.05.2021;3009665.554446982;17.06.2021;nn-155/15;11.116790998;615.22;20.0;70.74;718.15
4772;2,00993E+11;Товар_2743;Молчанова Групп;19.04.2021;4591205.332160544;06.02.2021;nn-156/15;3.198059152;201.76;10.0;46.77;231.9
457;2,00751E+11;Товар_1876;АО «Ершов-Архипов»;19.02.2021;2911088.4374345723;17.03.2021;nn-157/15;0.050431493;604.22;10.0;96.47;700.87
3459;2,01382E+11;Товар_4595;ОАО «Ситников-Симонов»;19.02.2021;10393425.39027887;09.07.2020;nn-158/15;0.244919968;1050.05;10.0;60.58;1141.8
4551;2,0021E+11;Товар_1021;РАО «Степанов-Давыдов»;10.05.2021;2002086.989454916;15.05.2021;nn-159/15;8.854676163;899.72;10.0;134.15;1029.48
1573;2,00105E+11;Товар_358;ОАО «Савина»;16.09.2021;2000010.006003608;03.09.2021;nn-160/15;0.323862683;31.78;10.0;29.ноя;38.93
876;2,01035E+11;Товар_1994;АО «Котов»;15.11.2021;4079952.710038838;13.11.2021;nn-161/15;0.241240221;291.08;10.0;40.35;321.14
3952;2,00974E+11;Товар_4708;РАО «Беляков Колобов»;30.06.2021;4172489.246456381;14.05.2021;nn-162/15;2.554965765;945.26;20.0;60.03;1054.08
4334;2,00421E+11;Товар_3214;РАО «Кузьмина-Кузьмина»;11.07.2021;2031100.4106520528;11.08.2021;nn-163/15;8.552361944;988.26;10.0;96.7;1115.62
4144;2,0115E+11;Товар_5436;Соловьев Инк;26.07.2021;7888230.632419767;31.07.2021;nn-164/15;2.980951517;465.97;10.0;16.69;491.64
5;2,00675E+11;Товар_936;ОАО «Гаврилов-Гаврилов»;04.02.2021;2190571.049242311;11.02.2021;nn-165/15;0.042966874;67.38;10.0;75.55;84.07
4130;2,01189E+11;Товар_4223;Салым Петролеум;24.12.2020;7289590.882419879;14.01.2021;nn-166/15;15.182700098;436.12;20.0;31.83;493.57
432;2,00191E+11;Товар_1018;АО «Мухин, Алексеева и Гущин»;15.08.2021;2000338.9369986984;02.09.2021;nn-167/15;0.040902931;30.24;20.0;окт.21;34.78
846;2,00723E+11;Товар_2743;ОАО «Горбачев Чернов»;10.08.2021;2452244.5106495437;08.07.2021;nn-168/15;0.602020739;47.43;10.0;25.авг;60.29
4084;2,00456E+11;Товар_2003;ОАО «Владимиров-Колобова»;24.06.2021;2036638.728142589;01.07.2021;nn-169/15;4.788730339;62.4;20.0;15.43;72.55
3765;2,01175E+11;Товар_5069;Королев и партнеры;27.11.2021;6125516.571665481;30.11.2021;nn-170/15;1.418118507;330.57;10.0;50.26;367.47
3865;2,00853E+11;Товар_2310;РАО «Быков-Сысоева»;18.10.2021;2338786.520350549;09.09.2021;nn-171/15;5.873186328;169.13;10.0;91.24;203.06
2887;2,0074E+11;Товар_5075;ООО «Лазарева Щербакова»;07.08.2021;2362035.7507184017;25.08.2021;nn-172/15;1.0846423;257.3;10.0;31.79;288.03
831;2,01279E+11;Товар_1510;Евсеев Групп;24.09.2021;7847357.978667066;22.06.2021;nn-173/15;0.510407867;339.32;10.0;34.95;383.58
1761;2,00901E+11;Товар_4190;ОАО «Селиверстов Щукина»;29.07.2021;3133081.228737646;02.06.2021;nn-174/15;0.060077982;112.61;20.0;17.85;122.64
1317;2,01273E+11;Товар_991;АО «Носкова»;24.11.2021;6886748.629073439;09.10.2021;nn-175/15;0.12084131;1491.67;10.0;164.0;1659.5
4238;2,00676E+11;Товар_3445;АО «Горбунов-Кузьмин»;20.06.2021;2324608.5543051423;08.08.2021;nn-176/15;8.740297532;464.17;20.0;08.авг;510.29
683;2,00536E+11;Товар_448;РАО «Молчанов, Суханова и Зайцев»;01.06.2021;2067886.2202084989;03.07.2021;nn-177/15;1.594570183;467.67;10.0;90.22;536.73
126;2,00939E+11;Товар_623;РАО «Большакова»;17.11.2020;3943965.3655360905;03.03.2021;nn-178/15;0.261141193;979.27;10.0;96.92;1099.44
206;2,01377E+11;Товар_2030;Евдокимов Инк;04.07.2021;10617604.85458379;13.06.2021;nn-179/15;0.06276714;24.42;;02.ноя;27.сен
4776;2,00857E+11;Товар_5696;ОАО «Кулакова, Маркова и Бобылев»;14.05.2021;3404053.7527792053;30.07.2021;nn-180/15;7.888171956;119.37;20.0;29.54;139.87
2014;2,0148E+11;Товар_5059;ЗАО «Пестов-Назаров»;20.10.2021;14983962.054570148;27.10.2021;nn-181/15;0.985007836;134.04;20.0;июл.43;153.05
1882;2,01571E+11;Товар_4991;Тарасов и партнеры;14.10.2021;16000840.8;12.10.2021;nn-182/15;0.564046225;168.96;10.0;52.12;193.89
1622;2,00365E+11;Товар_3146;ООО «Лапина, Шубин и Трофимова»;15.03.2021;2016132.207022241;08.05.2021;nn-183/15;1.582425022;1234.21;10.0;71.29;1351.33
3446;2,01034E+11;Товар_1980;ЗАО «Максимов, Селиверстов и Медведева»;28.09.2021;4173901.735374732;11.10.2021;nn-184/15;0.626099498;991.63;10.0;86.71;1090.41
2029;2,00244E+11;Товар_1511;РАО «Воронцова Новиков»;12.09.2021;2000240.38483639;09.09.2021;nn-185/15;0.702310791;154.63;10.0;49.92;176.39
4382;2,00203E+11;Товар_837;АО «Власова Гурьев»;27.10.2021;2000720.201439754;18.10.2021;nn-186/15;2.661934898;856.8;10.0;71.59;918.46
3630;2,0056E+11;Товар_1185;НПО «Голубева»;02.08.2021;2050353.3794738196;16.07.2021;nn-187/15;7.334937108;664.69;10.0;39.46;718.13
3482;2,00568E+11;Товар_3198;Ефремов Лтд;27.10.2021;2056992.2955200048;01.11.2021;nn-188/15;1.979171755;362.94;10.0;63.4;412.98
4094;2,00701E+11;Товар_4311;ООО «Русакова-Зиновьева»;28.09.2021;2184351.6981989844;09.08.2021;nn-189/15;8.529904436;803.06;20.0;57.59;916.15
545;2,00852E+11;Товар_3858;ИП «Шарапова Лыткин»;19.05.2021;3148783.779792078;03.04.2021;nn-190/15;0.6597395;397.44;10.0;47.73;447.83
3323;2,01279E+11;Товар_4093;ИП «Иванов Калинин»;01.07.2021;6402036.439763464;09.07.2021;nn-191/15;1.936779205;178.55;10.0;102.26;217.0
2172;2,01407E+11;Товар_2041;НПО «Рогова, Кондратьева и Самсонов»;24.11.2021;16000840.8;04.11.2021;nn-192/15;0.537968992;86.19;20.0;05.ноя;88.88
3284;2,00203E+11;Товар_2809;РАО «Блинов Исаков»;01.03.2021;2001107.9424459056;10.03.2021;nn-193/15;2.736287646;165.42;10.0;31.май;190.44
565;2,01204E+11;Товар_616;Эркафарм;19.10.2021;9278441.462589253;01.11.2021;nn-194/15;0.27572064;663.86;20.0;25.59;727.72
2994;2,00244E+11;Товар_1140;ОАО «Устинов»;14.08.2021;2000916.985950856;14.08.2021;nn-195/15;0.701600333;284.03;10.0;18.61;319.07
420;2,01313E+11;Товар_3159;АО «Елисеев Лазарева»;04.07.2021;7000136.875148786;17.08.2021;nn-196/15;0.24803003;271.94;20.0;67.82;318.43
3624;2,0087E+11;Товар_2646;ЗАО «Комиссаров Мельникова»;13.09.2021;3406929.5428082496;02.08.2021;nn-197/15;1.190035202;183.7;10.0;33.19;213.71
3157;2,00268E+11;Товар_1014;ЗАО «Ситников, Котова и Кузьмин»;16.08.2021;2001613.5221549768;28.09.2021;nn-198/15;2.295622703;860.48;10.0;82.52;948.43
3077;2,01359E+11;Товар_2656;НПО «Федоров»;20.10.2021;10167903.634566689;04.11.2021;nn-199/15;0.510576173;348.14;20.0;74.5;404.45
1678;2,00649E+11;Товар_538;РАО «Самойлова Титова»;18.11.2021;2049448.467554768;05.11.2021;nn-200/15;0.716670553;771.22;10.0;155.29;856.77
857;2,00274E+11;Товар_790;Тинькофф Банк;15.09.2021;2007021.9197981544;31.07.2021;nn-201/15;0.060535886;261.49;20.0;13.мар;283.75
1892;2,0053E+11;Товар_579;ЗАО «Тимофеев-Егорова»;15.07.2021;2104466.505994318;11.08.2021;nn-202/15;10.060593805;451.97;10.0;46.31;500.02
4432;2,01218E+11;Товар_5440;ИП «Захарова»;23.11.2021;8750542.712351631;29.11.2021;nn-203/15;6.87171749;230.29;10.0;июн.59;239.56
549;2,01457E+11;Товар_1129;Национальная медиа группа;10.03.2021;16000840.8;01.05.2021;nn-204/15;0.096311033;66.89;20.0;31.52;74.37
2412;2,00247E+11;Товар_320;Архангельский ЦБК;04.09.2021;2001131.6966205216;20.08.2021;nn-205/15;1.278315848;569.5;10.0;88.52;625.88
2994;2,0073E+11;Товар_1043;АО «Герасимов»;03.02.2021;2141958.3896443318;18.01.2021;nn-206/15;16.430142317;166.3;10.0;50.18;191.92
2955;2,0091E+11;Товар_2675;ИП «Комиссаров»;25.03.2021;4548238.77164251;10.03.2021;nn-207/15;0.359981831;228.24;10.0;05.фев;241.01
302;2,00382E+11;Товар_479;М Фэшн;09.07.2021;2057936.3296139005;22.03.2021;nn-208/15;2.94453807;авг.17;20.0;07.фев;10.июн
2603;2,00745E+11;Товар_3398;Никифоров Инкорпорэйтед;03.05.2021;2463870.139819521;29.05.2021;nn-209/15;1.738832949;267.16;10.0;40.08;288.05
4398;2,01241E+11;Товар_4633;РАО «Некрасов, Блинова и Куликова»;08.11.2021;6075209.148790874;08.11.2021;nn-210/15;11.500366207;58.71;20.0;11.фев;66.77
2266;2,00547E+11;Товар_4561;Нокиан Шина (Nokian);06.12.2021;2171079.9406232936;25.11.2021;nn-211/15;0.632329755;243.73;;14.ноя;285.2
2371;2,00405E+11;Товар_1048;Князев Инкорпорэйтед;18.08.2021;2038371.382867888;31.07.2021;nn-212/15;8.257901072;1383.66;10.0;185.07;1573.11
1456;2,01149E+11;Товар_1839;ИП «Гущина Селиверстова»;28.10.2021;5119657.28898645;08.10.2021;nn-213/15;1.19385952;302.53;10.0;41.8;334.62
2066;2,01199E+11;Товар_3815;РАО «Воробьев Турова»;30.09.2021;8511132.542588767;08.09.2021;nn-214/15;0.040069394;169.89;10.0;36.4;196.44
4725;2,00399E+11;Товар_5520;Авиакомпания ЮТэйр;30.11.2020;2094096.127184117;25.01.2021;nn-215/15;7.28786222;98.34;20.0;сен.54;108.27
1415;2,00818E+11;Товар_1494;НПО «Исаков, Исаков и Фомина»;27.09.2021;2521134.8395585646;22.08.2021;nn-216/15;0.06034944;67.71;10.0;окт.36;72.32
4799;2,00256E+11;Товар_4260;НПФ Газфонд пенсионные накопления;16.07.2021;2001197.779225147;05.07.2021;nn-217/15;7.00789176;836.67;10.0;93.75;955.1
1962;2,0071E+11;Товар_236;БМВ Русланд Трейдинг (BMW);09.09.2021;3203463.493336742;22.07.2021;nn-218/15;1.218339528;91.22;10.0;ноя.41;99.16
428;2,0104E+11;Товар_207;РАО «Кузьмина, Тетерина и Никитина»;07.07.2021;3785565.616059457;30.07.2021;nn-219/15;0.095403331;23.56;10.0;ноя.24;26.45
3308;2,00247E+11;Товар_3753;Технониколь;12.03.2021;2008676.632654016;14.11.2020;nn-220/15;8.082087024;150.73;10.0;72.23;168.15
423;2,01139E+11;Товар_340;ЗАО «Корнилова, Волкова и Юдина»;20.02.2021;5012573.9204962505;24.10.2020;nn-221/15;0.473953952;632.19;10.0;124.17;713.73
1719;2,01021E+11;Товар_3835;ЗАО «Назаров Горбачев»;19.06.2021;3168489.976242766;04.07.2021;nn-222/15;1.832637528;677.59;10.0;44.97;752.1
2318;2,00676E+11;Товар_2791;Беляев Групп;06.05.2021;2225968.0946757123;23.05.2021;nn-223/15;0.205540308;46.09;;27.43;56.6
2647;2,0157E+11;Товар_2979;Щербакова Инк;18.06.2021;16000840.8;18.06.2021;nn-224/15;2.948367768;285.68;10.0;10.сен;300.19
3559;2,00783E+11;Товар_5112;ОАО «Потапов-Игнатова»;16.09.2021;2715775.6462632283;03.09.2021;nn-225/15;3.276758352;912.01;10.0;123.34;1040.01
2685;2,00209E+11;Товар_505;ОАО «Горшкова-Веселов»;23.05.2021;2001637.2295336367;21.06.2021;nn-226/15;4.368273891;284.68;10.0;окт.52;289.01
4225;2,00765E+11;Товар_2248;ОАО «Абрамова, Маркова и Фадеева»;28.11.2021;2418524.079818354;05.12.2021;nn-227/15;0.078031312;352.41;20.0;37.29;402.75
1326;2,01145E+11;Товар_4190;Фадеев Групп;28.07.2020;4813319.156567768;02.10.2020;nn-228/15;2.081458139;117.28;20.0;28.53;141.68
3405;2,00904E+11;Товар_945;ИП «Меркушева»;16.08.2021;3044601.09102723;28.08.2021;nn-229/15;8.677731102;571.98;10.0;56.22;628.35
1290;2,01572E+11;Товар_3239;Ново-Уренгойская газовая компания;22.08.2021;16000840.8;20.08.2021;nn-230/15;0.770455789;239.42;10.0;35.97;269.24
1220;2,00687E+11;Товар_1125;ООО «Тимофеев Потапова»;13.05.2021;2489194.1780032804;18.07.2021;nn-231/15;0.495278653;755.23;10.0;50.78;848.29
30;2,01405E+11;Товар_572;ЗАО «Медведева Шаров»;18.06.2021;10785199.696040591;24.05.2021;nn-232/15;0.176037132;101.45;10.0;15.26;109.33
4048;2,00597E+11;Товар_5402;Катерпиллар Евразия (Caterpillar);01.09.2021;2061474.5095001103;12.09.2021;nn-233/15;6.315319145;89.3;10.0;25.68;101.67
4903;2,01185E+11;Товар_5022;ИП «Носкова»;18.10.2021;7187380.46066653;17.10.2021;nn-234/15;21.20708416;289.03;10.0;40.01;320.7
2261;2,00344E+11;Товар_2692;АО «Ермаков-Фадеев»;06.05.2021;2001513.436257656;26.06.2021;nn-235/15;10.792477832;132.95;10.0;74.51;157.02
3500;2,00875E+11;Товар_3142;РАО «Гурьева Ершов»;04.12.2021;3574231.911537056;09.12.2021;nn-236/15;4.571002987;68.17;10.0;24.сен;75.12
1744;2,00112E+11;Товар_2027;НПО «Ильина»;16.11.2021;2000010.04927278;10.11.2021;nn-237/15;1.379516246;242.05;20.0;31.янв;275.03
1840;2,00614E+11;Товар_1514;ЗАО «Белоусова Яковлева»;25.07.2021;2412764.031720477;08.07.2021;nn-238/15;6.512922987;276.25;10.0;25.69;302.52
852;2,00364E+11;Товар_199;НПО «Баранов Баранова»;28.10.2021;2016071.8261279543;30.09.2021;nn-239/15;0.585769547;279.25;10.0;66.15;313.47
2192;2,01476E+11;Товар_3163;РАО «Савин»;19.06.2021;16000840.8;17.02.2021;nn-240/15;6.669365985;207.99;10.0;24.53;240.45
144;2,00788E+11;Товар_4006;НПО «Ситников Анисимова»;20.10.2021;2262172.251946269;03.10.2021;nn-241/15;0.049707659;183.63;20.0;66.22;221.84
4993;2,0101E+11;Товар_2769;Осипова Лтд;17.08.2021;3316642.1008673413;31.07.2021;nn-242/15;15.786986421;652.81;10.0;60.07;721.76
2492;2,00658E+11;Товар_1658;ИП «Орехов Афанасьев»;14.08.2021;2265692.864223866;21.06.2021;nn-243/15;3.760693644;481.57;10.0;68.93;555.03
3713;2,00111E+11;Товар_316;Емельянова Лимитед;24.07.2021;2000010.0077416648;18.08.2021;nn-244/15;3.143067712;2392.38;10.0;224.63;2677.88
1370;2,00472E+11;Товар_4144;АО «Наумов, Новиков и Лукин»;21.10.2021;2012474.6770263573;02.11.2021;nn-245/15;13.135485635;555.15;20.0;32.78;621.1
3327;2,00505E+11;Товар_1600;Чернов Групп;17.07.2021;2076420.719979104;12.06.2021;nn-246/15;0.516141653;96.11;10.0;авг.33;99.48
3136;2,00427E+11;Товар_677;Меркушев Лимитед;10.02.2021;2049269.068528975;21.02.2021;nn-247/15;0.966317367;355.78;10.0;49.06;413.56
3565;2,00282E+11;Товар_4652;Торговая сеть Красное и Белое;29.10.2021;2000748.796102556;29.09.2021;nn-248/15;0.497674848;122.39;10.0;38.97;140.34
4437;2,00432E+11;Товар_3839;ЗАО «Калашников»;07.07.2021;2111317.184775386;20.06.2021;nn-249/15;2.448433897;338.73;10.0;23.32;365.01
3367;2,00145E+11;Товар_2518;РАО «Архипова-Авдеев»;19.10.2021;2000013.078981664;05.10.2021;nn-250/15;6.96041283;494.41;10.0;19.57;528.66
215;2,00826E+11;Товар_933;Спортмастер;20.10.2021;2634436.2415763643;06.09.2021;nn-251/15;1.887852496;176.99;20.0;сен.47;186.6
4236;2,01278E+11;Товар_3716;НПО «Шубин»;16.09.2021;8612398.895356705;24.09.2021;nn-252/15;7.859144163;345.53;10.0;ноя.73;371.56
3592;2,00248E+11;Товар_2606;РАО «Анисимов»;13.07.2021;2002431.2196042384;01.09.2021;nn-253/15;6.692283322;164.44;10.0;52.58;195.09
1540;2,00144E+11;Товар_472;НПО «Борисова, Баранова и Турова»;11.01.2021;2000011.6209856248;05.01.2021;nn-254/15;5.75484052;725.26;10.0;173.64;834.4
191;2,00746E+11;Товар_711;ОАО «Васильев-Сазонов»;28.06.2021;2572412.3034038614;19.08.2021;nn-255/15;0.065071632;284.6;20.0;21.янв;316.08
2572;2,01162E+11;Товар_4381;Алексеев Инк;04.08.2021;5027658.10959974;28.07.2021;nn-256/15;5.109793144;327.56;20.0;103.63;403.91
1252;2,01039E+11;Товар_328;«Томскнефть» ВНК;11.06.2021;6513162.411627636;20.03.2021;nn-257/15;2.785000333;770.97;10.0;43.5;835.15
3553;2,0025E+11;Товар_436;ООО «Максимова Титова»;05.11.2021;2002275.392939252;06.10.2021;nn-258/15;3.113608158;361.69;10.0;35.45;384.87
789;2,01398E+11;Товар_2928;НПО «Лазарев Федорова»;24.10.2021;11042402.066914003;05.10.2021;nn-259/15;0.0659402;249.64;20.0;22.53;285.02
111;2,00435E+11;Товар_1402;Группа ЭПМ;08.07.2021;2048928.2529267005;06.09.2021;nn-260/15;0.075947794;ноя.57;20.0;0.84;ноя.66
812;2,01378E+11;Товар_4361;Афанасьева Инк;14.02.2021;13349493.536852457;18.01.2021;nn-261/15;0.154408336;97.64;20.0;мар.45;110.37
4963;2,00567E+11;Товар_5017;РАО «Панова»;26.08.2021;2296153.1482333923;19.08.2021;nn-262/15;5.954880027;1144.54;20.0;41.94;1257.76
2177;2,01152E+11;Товар_2436;Инвестнефтетрейд;18.04.2021;4750573.087502349;29.12.2020;nn-263/15;6.785028471;116.16;10.0;61.34;131.69
2349;2,0039E+11;Товар_1466;НПО «Быков Ковалева»;04.06.2020;2206529.934937967;23.10.2020;nn-264/15;9.511923314;154.79;10.0;янв.83;166.35
3132;2,00947E+11;Товар_3407;ОАО «Анисимова Игнатьева»;10.11.2021;4440812.208865786;23.10.2021;nn-265/15;11.097582485;462.67;10.0;68.13;528.46
2094;2,00436E+11;Товар_869;ИП «Шубина»;20.10.2021;2002364.097224103;03.11.2021;nn-266/15;0.133725473;281.97;20.0;фев.86;301.26
3395;2,0021E+11;Товар_461;АО «Савина-Соболев»;27.04.2021;2000354.8728197408;30.06.2021;nn-267/15;2.722632163;398.72;20.0;сен.84;425.24
1364;2,01062E+11;Товар_3584;ЗАО «Архипова, Капустина и Рогова»;29.08.2021;5105909.6561617;24.08.2021;nn-268/15;0.247053442;66.56;10.0;83.08;81.22
2139;2,00245E+11;Товар_1775;ИП «Авдеева Петров»;15.09.2021;2000080.2286381095;06.09.2021;nn-269/15;1.567526009;113.27;10.0;16.78;120.51
1448;2,01179E+11;Товар_2867;ООО «Рябова-Мамонтова»;13.06.2021;5618080.472858233;02.06.2021;nn-270/15;0.205284893;60.02;20.0;13.43;68.2
3311;2,00104E+11;Товар_3410;ОАО «Ширяев-Новикова»;28.08.2021;2000010.002797758;28.08.2021;nn-271/15;0.783431756;833.45;10.0;80.72;904.99
3781;2,00731E+11;Товар_3677;ОАО «Аксенова Фролов»;05.10.2021;2214991.575153829;02.08.2021;nn-272/15;11.270567873;35.51;20.0;дек.39;42.98
3700;2,01387E+11;Товар_3187;АО «Большакова, Белозерова и Шаров»;23.07.2021;10701816.76098238;26.08.2021;nn-273/15;3.233579267;714.52;20.0;14.июн;762.39
4153;2,00564E+11;Товар_3739;НПО «Фокин-Королев»;07.10.2021;2193630.172850999;06.10.2021;nn-274/15;11.362264761;567.47;10.0;33.9;640.21
870;2,00748E+11;Товар_2413;Фирма Агрокомплекс им. Ткачева;07.05.2021;2444585.0876281573;23.04.2021;nn-275/15;2.00343196;57.33;20.0;0.84;60.66
1763;2,01248E+11;Товар_2919;НПО «Щукин-Мишин»;17.08.2021;5041066.90751769;16.08.2021;nn-276/15;1.516285354;819.98;10.0;78.33;917.79
91;2,00114E+11;Товар_50;Вертолеты России;27.09.2021;2000010.0098484172;08.10.2021;nn-277/15;0.891438927;268.48;20.0;72.89;325.79
2579;2,01373E+11;Товар_3519;Росатом;19.09.2021;11726447.74156915;09.10.2021;nn-278/15;2.362962608;945.2;10.0;77.1;1045.61
2902;2,00904E+11;Товар_2889;ИП «Виноградова Меркушева»;20.10.2020;3009751.378955487;09.01.2021;nn-279/15;2.534536119;324.93;20.0;54.76;379.35
5015;2,00381E+11;Товар_5686;АльфаСтрахование;10.08.2021;2049401.8227270728;23.09.2021;nn-280/15;20.074920735;1041.48;10.0;113.25;1181.02
3200;2,00753E+11;Товар_5423;ИП «Федосеев Сафонова»;21.11.2021;2160626.7661484587;21.11.2021;nn-281/15;2.235693484;202.55;10.0;ноя.68;210.81
1254;2,00442E+11;Товар_1015;ООО «Суворов-Соколов»;18.09.2021;2054036.6442315637;08.08.2021;nn-282/15;0.43979487;445.41;10.0;57.05;490.95
4484;2,0086E+11;Товар_4437;НПО «Савельев-Михайлов»;31.10.2021;3949891.42491522;24.11.2021;nn-283/15;2.039537396;19.68;20.0;0.39;19.86
2850;2,00212E+11;Товар_4658;ОАО «Дмитриева, Захаров и Жданов»;02.11.2021;2000047.609608021;23.11.2021;nn-284/15;7.737618709;661.41;10.0;24.76;702.87
1851;2,00334E+11;Товар_224;Лапина Лимитед;04.08.2021;2019085.2027183236;21.08.2021;nn-285/15;1.236912878;1331.8;10.0;103.57;1496.54
1841;2,00208E+11;Товар_1676;Степанова Инк;03.08.2021;2000449.8038691704;18.09.2021;nn-286/15;3.290167891;1141.96;10.0;62.05;1273.76
1084;2,00743E+11;Товар_2077;Авторусь;26.10.2021;2201977.2292478536;11.10.2021;nn-287/15;0.488096112;133.71;10.0;46.54;151.9
3099;2,00591E+11;Товар_2413;ООО «Петухова, Федосеев и Андреев»;25.09.2021;2532536.476364297;22.08.2021;nn-288/15;2.337389717;602.52;10.0;85.57;675.84
2304;2,0016E+11;Товар_40;РАО «Козлова»;01.09.2021;2000065.7750459188;07.10.2021;nn-289/15;2.279671149;2365.92;10.0;175.16;2667.41
1763;2,00979E+11;Товар_2104;Лыткин и партнеры;14.11.2021;3379625.796717016;28.09.2021;nn-290/15;6.672120441;98.94;20.0;05.ноя;108.98
59;2,01155E+11;Товар_281;РАО «Авдеева»;17.11.2020;4715708.980800581;23.08.2020;nn-291/15;0.316519897;980.67;10.0;93.13;1098.7
1503;2,0056E+11;Товар_1612;ООО «Попов-Моисеева»;13.07.2021;2319575.805522787;06.06.2021;nn-292/15;0.05991383;161.91;10.0;11.сен;178.32
3521;2,00688E+11;Товар_3213;Тимофеев и партнеры;28.08.2021;3117110.2845665216;16.09.2021;nn-293/15;5.234863367;378.0;20.0;июл.19;404.03
2687;2,01587E+11;Товар_4481;ОАО «Блинов»;14.08.2021;16000840.8;30.06.2021;nn-294/15;3.378748499;345.24;10.0;55.34;384.27
3167;2,00985E+11;Товар_2363;ИП «Савин Уварова»;02.10.2021;4314597.692613277;02.11.2021;nn-295/15;1.213474989;1918.88;10.0;164.56;2133.97
1932;2,01031E+11;Товар_2382;АО «Шарапова Коновалов»;09.08.2021;4804653.653514975;30.06.2021;nn-296/15;0.327998092;394.87;10.0;177.51;459.6
2087;2,0112E+11;Товар_2486;РАО «Чернов-Воронова»;01.04.2021;4950217.790472225;23.05.2021;nn-297/15;3.534238215;1029.71;10.0;83.05;1144.12
2360;2,01013E+11;Товар_1238;ИП «Игнатьева»;16.04.2021;4131146.780481766;14.12.2020;nn-298/15;7.277875434;1246.39;10.0;205.35;1421.92
2204;2,01279E+11;Товар_1752;РАО «Ильин»;19.04.2021;7512540.168055582;29.07.2021;nn-299/15;2.968311257;1849.63;10.0;84.7;2000.26
3389;2,00799E+11;Товар_3398;ОАО «Хохлов Мясникова»;08.10.2021;2199653.35773739;08.10.2021;nn-300/15;5.378395156;1448.92;20.0;52.66;1565.71
2543;2,01584E+11;Товар_4748;Беркс;04.09.2021;16000840.8;02.09.2021;nn-301/15;2.206893929;356.19;10.0;17.89;390.62
4351;2,00656E+11;Товар_1280;ЗАО «Савельев-Пахомова»;21.10.2021;2153686.074220419;04.10.2021;nn-302/15;6.151322363;447.54;10.0;62.05;477.81
1334;2,01226E+11;Товар_2137;РАО «Юдина Суворов»;24.09.2021;6345942.258102435;21.10.2021;nn-303/15;1.503631732;38.18;10.0;мар.77;41.28
4130;2,00584E+11;Товар_3517;Веселова Инкорпорэйтед;04.09.2021;2214201.608678314;02.10.2021;nn-304/15;10.606966945;1280.14;20.0;102.59;1448.34
408;2,00568E+11;Товар_3038;Трансмашхолдинг;09.10.2021;2258819.237286773;05.10.2021;nn-305/15;2.050621335;410.06;10.0;39.91;455.55
1815;2,01368E+11;Товар_2983;ИП «Морозов-Денисова»;23.07.2021;10564979.572642963;27.06.2021;nn-306/15;0.565115664;115.97;10.0;08.мар;123.79
2148;2,00451E+11;Товар_1312;РАО «Панфилов»;06.05.2021;2009626.4568599537;20.04.2021;nn-307/15;0.832802936;174.14;20.0;10.ноя;198.48
390;2,01409E+11;Товар_3462;ИП «Рябов, Селиверстова и Жуков»;06.03.2021;12750934.360144235;22.03.2021;nn-308/15;1.020159618;53.84;10.0;37.83;66.64
4101;2,0015E+11;Товар_1556;ООО «Данилова-Красильникова»;13.08.2021;2000016.6487191317;12.09.2021;nn-309/15;4.330252281;1998.61;10.0;141.88;2250.91
4895;2,01046E+11;Товар_4748;ООО «Третьяков»;21.07.2021;6575122.517393929;23.06.2021;nn-310/15;10.780568961;283.23;10.0;53.11;307.84
3914;2,00136E+11;Товар_1564;Транснефть;10.05.2021;2000055.7942896695;12.07.2021;nn-311/15;2.881372162;468.85;;93.15;550.11
2150;2,00197E+11;Товар_668;Ланит;10.09.2021;2000032.155583873;24.07.2021;nn-312/15;1.90890219;868.68;20.0;52.62;979.54
